Series_1
2397.1675675766896
2371.333300191334
2573.025408191334
2447.1754253197855
2574.872476191334
1769.3985915706885
2703.937630191334
2804.9613141913337
2786.6236821913344
2751.2150541913343
2619.847907191334
2518.8875571913336
2414.322181191334
2387.5486151913337
2274.9977591913344
2426.2728411913336
2404.405790791334
2375.785349191334
2409.5163801913336
2407.332473191334
2616.611235191334
2484.7273921913347
2533.831336191334
2572.642711191334
2452.597088191334
2546.3412761913337
2588.0557131913347
2628.9801521913337
2618.9396941913337
2566.9827847913343
2652.9399691913336
2629.971607191334
2489.731115191334
2412.913087191333
2546.3889446913336
2286.220285191334
2223.4013951913344
2353.066470691334
2174.803942191334
2179.990193191334
2282.283339191334
2315.6272191913336
2329.260530191334
2261.320547191334
2273.696365791334
2285.4676811913337
2216.0386571913336
2295.9364121913336
2188.1177381913335
2246.3901221913334
2136.0312331913337
2209.0310101913333
3143.1525300329104
2053.8009261913335
1857.9328521913333
2297.729385401728
1847.3633741913338
1860.1290931913338
1808.8618511913346
1900.5344291913336
1854.222186941334
1927.5091351913336
1884.703680191334
1880.402273941334
1904.2490815246672
1855.2913161913345
1792.355148191334
1809.855701191334
1819.167388524668
1690.3986041913336
1717.7524771913336
1666.6657891913342
1705.522254191334
1639.5869511913336
1642.5624431913345
1674.4179829913342
1507.3118501913336
1623.745874691334
1462.0510281913346
1537.3084405246675
1484.681439191334
1545.8443301913337
1503.9476791913341
1503.9476791913341
1373.3714531913342
1336.5464261913335
1418.5874031913336
1376.3608841913342
1362.0929211913335
1185.3285851913338
1256.0716811913342
1256.2555531913335
1176.7959411913341
1025.499307191334
1064.981558191334
1155.9208081913337
951.2802751913341
1054.6392704413338
762.8588121913341
820.2617771913337
774.7783501913341
892.0977471913337
928.6980411913336
1016.4101151913336
886.4492061913336
925.1361941913336
959.7580711913338
949.6225951913341
962.7317439413334
1012.3863591913341
961.7258049413335
1007.3285131913341
1037.6625131913338
1009.0629251913338
986.6989761913336
1010.1882319413337
1010.1882319413337
1011.1414715246669
764.8905991913339
875.7947876913336
686.3434631913337
678.9748211913337
-283.5426354293117
461.6665620361723
547.4855631913339
546.5893191913337
372.3767670361723
630.5766961913341
758.6330241913338
773.095849191334
797.2782931913339
762.0506731913338
759.1182671913339
660.4461791913342
686.4923241913339
733.0379931913341
720.2290873913337
754.9667161913341
708.7358031913338
-79.88860542931154
862.5222011913338
821.0054441913339
861.9306481913341
827.6838481913338
816.8221951913338
844.2008611913337
837.393321191334
797.6442491913341
-149.4404924293116
846.3304171913338
840.6303411913341
634.5115672672048
860.7801731913338
865.5183281913338
853.3148149413338
853.8671641913338
877.6552631913338
839.1698421913337
778.1287611913341
782.1396201913341
710.0063601913339
684.1348411913342
618.5842051913338
714.5987575913339
668.7929341913341
592.061988191334
640.8934921913337
586.5932601913341
642.8792681913337
642.7250291913338
636.1914311913338
627.0972471913336
600.9197491913337
586.616125191334
613.2240771913339
488.9358771913339
572.4239571913337
475.06614019133383
416.01860419133385
486.80501519133384
458.45791019133407
525.2759771913338
497.882736191334
486.58513919133384
521.506426191334
471.4085101913337
365.96693519133385
468.6699493913337
393.2055251913338
549.2005286466897
502.02630519133385
452.59982355517263
